sep=;
"Time";"CPU_USAGE (%)";"MEMORY_USAGE (MB)";"IOPs_Disk_write ";"IOPs_Disk_read";"TX_total (kbps)";"TX_error (kbps)";"RX_total (kbps)";"RX_error (kbps)"
"2019-04-25T00:00:00+07:00";3.83216890410319;586.724;0.19974278482315658;0;131.01113818493374;0;132.68970872439402;0
"2019-04-25T00:01:00+07:00";3.6195804195804198;586.724;0.19739626517482517;0;119.64495440559442;0;121.57213314685318;0
"2019-04-25T00:02:00+07:00";3.188811188811189;586.724;0.19739626517482517;0;98.19454433566435;0;100.31954125874127;0
"2019-04-25T00:03:00+07:00";2.897902097902098;586.596;0.19886280503496503;0;80.03114069930069;0;82.99018965034965;0
"2019-04-25T00:04:00+07:00";2.581818181818182;586.724;0.19739626517482517;0;59.6222455944056;0;63.71829482517483;0
"2019-04-25T00:05:00+07:00";2.1762237762237766;586.784;0.19886280503496503;0;40.30391272727273;0;44.5432413986014;0
"2019-04-25T00:06:00+07:00";1.7762237762237765;586.816;0.19651634125874126;0;21.34092307692308;0;25.543006433566436;0
"2019-04-25T00:07:00+07:00";1.367832167832168;586.816;0.19651634125874126;0;2.476433006993007;0;6.631641958041959;0
"2019-04-25T00:08:00+07:00";1.311888111888112;586.848;0.19798288111888113;0;0.6546304895104896;0;4.814829650349651;0
"2019-04-25T00:09:00+07:00";1.2755244755244757;586.848;0.19475649342657345;0;0.023288391608391613;0;4.175704615384616;0
"2019-04-25T00:10:00+07:00";1.2895104895104896;586.776;0.19563641734265733;0;0.022925874125874126;0;4.199176503496504;0
"2019-04-25T00:11:00+07:00";1.2951048951048956;586.872;0.19270333762237765;0;0.022684195804195804;0;4.19816951048951;0
"2019-04-25T00:12:00+07:00";1.297902097902098;586.776;0.19387656951048954;0;0.02304671328671329;0;4.18963020979021;0
"2019-04-25T00:13:00+07:00";1.297902097902098;586.84;0.19387656951048954;0;0.022793846153846154;0;4.184973426573427;0
"2019-04-25T00:14:00+07:00";1.2951048951048956;586.776;0.1944631854545455;0;0.022552167832167833;0;4.167442797202798;0
"2019-04-25T00:15:00+07:00";1.2951048951048956;586.744;0.19387656951048954;0;0.021478041958041958;0;4.1646679720279725;0
"2019-04-25T00:16:00+07:00";1.297902097902098;586.84;0.1944631854545455;0;0.022082237762237764;0;4.159726993006993;0
"2019-04-25T00:17:00+07:00";1.297902097902098;586.872;0.19035687384615385;0;0.022082237762237764;0;4.1389605594405605;0
"2019-04-25T00:18:00+07:00";1.3006993006993008;586.932;0.19563641734265733;0;0.02232391608391609;0;4.116130909090909;0
"2019-04-25T00:19:00+07:00";1.297902097902098;586.932;0.19475649342657345;0;0.02171972027972028;0;4.098031888111889;0
"2019-04-25T00:20:00+07:00";1.3006993006993008;586.932;0.19563641734265733;0;0.022881118881118885;0;4.105141258741258;0
"2019-04-25T00:21:00+07:00";1.309090909090909;586.932;0.19622303328671328;0;0.02951832167832168;0;4.145593286713287;0
"2019-04-25T00:22:00+07:00";1.3118873779651035;586.964;0.19563630789577183;0;0.029034948791637042;0;4.1475020153834885;0
"2019-04-25T00:23:00+07:00";1.311888111888112;586.868;0.19563641734265733;0;0.029034965034965037;0;4.136167832167833;0
"2019-04-25T00:24:00+07:00";1.3146853146853146;586.964;0.19475649342657345;0;0.02843076923076923;0;4.148430769230769;0
"2019-04-25T00:25:00+07:00";1.3146853146853146;586.932;0.19563641734265733;0;0.028551608391608398;0;4.148612027972029;0
"2019-04-25T00:26:00+07:00";1.3174825174825175;586.868;0.19416987748251752;0;0.029155804195804196;0;4.156788811188812;0
"2019-04-25T00:27:00+07:00";1.3174780951784217;586.868;0.195635760663181;0;0.03048269488326193;0;4.169187683845537;0
"2019-04-25T00:28:00+07:00";1.3482517482517482;586.868;0.19856949706293708;0;0.06522181818181819;0;4.192055944055944;0
"2019-04-25T00:29:00+07:00";1.3510489510489512;586.9;0.20296911664335665;0;0.06522181818181819;0;4.177139020979022;0
"2019-04-25T00:30:00+07:00";1.3622377622377624;586.964;0.20238250069930072;0;0.06449678321678323;0;4.2268128671328675;0
"2019-04-25T00:31:00+07:00";1.3594405594405599;586.932;0.20091596083916083;0;0.06449678321678323;0;4.20902041958042;0
"2019-04-25T00:32:00+07:00";1.3678310200019412;586.996;0.20238233086797408;0;0.06510092439083269;0;4.2140518483481;0
"2019-04-25T00:33:00+07:00";1.3706293706293708;586.996;0.20238250069930072;0;0.06610573426573427;0;4.227101538461539;0
"2019-04-25T00:34:00+07:00";1.3706293706293708;586.932;0.20296911664335665;0;0.06586405594405595;0;4.2191932867132875;0
"2019-04-25T00:35:00+07:00";1.3734265734265736;586.932;0.20238250069930072;0;0.06562237762237763;0;4.2097946853146855;0
"2019-04-25T00:36:00+07:00";1.3790209790209793;586.996;0.20296911664335665;0;0.06571636363636364;0;4.195056783216783;0
"2019-04-25T00:37:00+07:00";1.3846153846153846;586.964;0.20238250069930072;0;0.06694265734265734;0;4.19372979020979;0
"2019-04-25T00:38:00+07:00";1.3818181818181818;586.964;0.20238250069930072;0;0.06692699300699302;0;4.171851188811189;0
"2019-04-25T00:39:00+07:00";1.3734265734265736;586.9;0.20150257678321679;0;0.06726265734265735;0;4.175221258741259;0
"2019-04-25T00:40:00+07:00";1.3874125874125876;587.096;0.20238250069930072;0;0.0667793006993007;0;4.15876027972028;0
"2019-04-25T00:41:00+07:00";1.3902097902097905;587.096;0.20091596083916083;0;0.06692699300699302;0;4.168297622377622;0
"2019-04-25T00:42:00+07:00";1.3957991201710314;587;0.20238176476561062;0;0.06704758835841995;0;4.198783053376309;0
"2019-04-25T00:43:00+07:00";1.4013986013986015;587.064;0.20238250069930072;0;0.06750433566433567;0;4.201564195804196;0
"2019-04-25T00:44:00+07:00";1.4041958041958043;587.032;0.20296911664335665;0;0.06750433566433567;0;4.202096783216783;0
"2019-04-25T00:45:00+07:00";1.4125874125874127;587.064;0.20238250069930072;0;0.06721118881118882;0;4.20878993006993;0
"2019-04-25T00:46:00+07:00";1.4097878437127098;587.096;0.20296877599645985;0;0.06634730123529861;0;4.1916349231301995;0
"2019-04-25T00:47:00+07:00";1.4125874125874127;587;0.20238250069930072;0;0.06647048951048952;0;4.194027412587413;0
"2019-04-25T00:48:00+07:00";1.4153846153846157;587.032;0.20238250069930072;0;0.06671216783216784;0;4.186947132867133;0
"2019-04-25T00:49:00+07:00";1.4181786446352012;587.064;0.2029686624477484;0;0.06671201854653194;0;4.190025868473581;0
"2019-04-25T00:50:00+07:00";1.4209790209790212;587.008;0.20238250069930072;0;0.06569622377622379;0;4.170345174825176;0
"2019-04-25T00:51:00+07:00";1.4209790209790212;587.104;0.20091596083916083;0;0.06536055944055943;0;4.16066013986014;0
"2019-04-25T00:52:00+07:00";1.423776223776224;587.104;0.20238250069930072;0;0.06587076923076925;0;4.156665734265735;0
"2019-04-25T00:53:00+07:00";1.4293706293706294;587.008;0.20238250069930072;0;0.06587076923076925;0;4.1665723076923085;0
"2019-04-25T00:54:00+07:00";1.4293706293706294;587.104;0.20296911664335665;0;0.06526657342657342;0;4.169045034965036;0
"2019-04-25T00:55:00+07:00";1.4377622377622379;587.104;0.20238250069930072;0;0.06623328671328671;0;4.189484755244756;0
"2019-04-25T00:56:00+07:00";1.4349650349650351;586.976;0.20296911664335665;0;0.06647496503496504;0;4.186148251748252;0
"2019-04-25T00:57:00+07:00";1.4405594405594406;587.136;0.20238250069930072;0;0.06632727272727275;0;4.193329230769231;0
"2019-04-25T00:58:00+07:00";1.4377622377622379;587.04;0.20238250069930072;0;0.06512111888111889;0;4.184819020979022;0
"2019-04-25T00:59:00+07:00";1.4433566433566434;587.104;0.20150257678321679;0;0.06512111888111889;0;4.175832167832168;0
"2019-04-25T01:00:00+07:00";1.4461538461538463;587.04;0.2038490405594406;0;0.06512111888111889;0;4.192364755244755;0
"2019-04-25T01:01:00+07:00";1.4405594405594406;586.976;0.20443565650349654;0;0.06512111888111889;0;4.146996363636363;0
"2019-04-25T01:02:00+07:00";1.4405594405594406;587.104;0.2038490405594406;0;0.06512111888111889;0;4.156307692307692;0
"2019-04-25T01:03:00+07:00";1.4405594405594406;587.072;0.2038490405594406;0;0.06536279720279721;0;4.1415205594405595;0
"2019-04-25T01:04:00+07:00";1.4433566433566434;587.072;0.20443565650349654;0;0.06536279720279721;0;4.154922517482518;0
"2019-04-25T01:05:00+07:00";1.4433566433566434;587.008;0.2038490405594406;0;0.06563132867132868;0;4.152921958041959;0
"2019-04-25T01:06:00+07:00";1.4433566433566434;587.104;0.20443565650349654;0;0.06620867132867132;0;4.152966713286713;0
"2019-04-25T01:07:00+07:00";1.4405594405594406;587.136;0.2038490405594406;0;0.0663295104895105;0;4.140059300699301;0
"2019-04-25T01:08:00+07:00";1.4405594405594406;587.104;0.2038490405594406;0;0.06608783216783218;0;4.1230523076923085;0
"2019-04-25T01:09:00+07:00";1.4209790209790212;587.072;0.20296911664335665;0;0.06548363636363638;0;4.104669090909091;0
"2019-04-25T01:10:00+07:00";1.4349650349650351;587.092;0.2038490405594406;0;0.06560447552447553;0;4.100144335664336;0
"2019-04-25T01:11:00+07:00";1.4349650349650351;587.252;0.20443565650349654;0;0.06536279720279721;0;4.095167552447553;0
"2019-04-25T01:12:00+07:00";1.4405594405594406;587.188;0.2038490405594406;0;0.06544335664335665;0;4.105577622377623;0
