sep=;
"Time";"CPU_USAGE (%)";"MEMORY_USAGE (MB)";"IOPs_Disk_write ";"IOPs_Disk_read";"TX_total (kbps)";"TX_error (kbps)";"RX_total (kbps)";"RX_error (kbps)"
"2019-04-25T00:00:00+07:00";2.100699300699301;673.26;0.20120926881118884;0;0.4126433566433567;0;5.836054825174826;0
"2019-04-25T00:01:00+07:00";2.0923076923076924;673.292;0.20120926881118884;0;0.41433510489510494;0;5.836063776223776;0
"2019-04-25T00:02:00+07:00";2.0923071070469628;673.292;0.20003598096895633;0;0.41530170201350997;0;5.824208720501057;0
"2019-04-25T00:03:00+07:00";2.083916083916084;673.132;0.19974272895104897;0;0.41699356643356644;0;5.802508531468532;0
"2019-04-25T00:04:00+07:00";2.083914335176782;673.196;0.20120909996439165;0;0.41687237744975325;0;5.776952914445107;0
"2019-04-25T00:05:00+07:00";2.075523894958351;673.228;0.2012092125288916;0;0.41433498899720583;0;5.7347273469294135;0
"2019-04-25T00:06:00+07:00";2.0811118955684624;673.196;0.2012085934257004;0;0.41237344098425405;0;5.7787151483687325;0
"2019-04-25T00:07:00+07:00";2.083915501002657;673.228;0.20003598096895633;0;0.41334142284156;0;5.80367054442782;0
"2019-04-25T00:08:00+07:00";2.095104895104895;673.228;0.20120926881118884;0;0.4138248951048951;0;5.879494265734266;0
"2019-04-25T00:09:00+07:00";2.0923076923076924;673.292;0.19886280503496503;0;0.41578517482517485;0;5.940079440559441;0
"2019-04-25T00:10:00+07:00";2.1146835401257005;673.288;0.20120909996439165;0;0.41530146967708836;0;5.974688133128841;0
"2019-04-25T00:11:00+07:00";2.117480740575602;673.288;0.20120909996439165;0;0.41650986027144593;0;6.0358752146501695;0
"2019-04-25T00:12:00+07:00";2.1174825174825176;673.32;0.20003603692307692;0;0.41554349650349653;0;6.024458741258742;0
"2019-04-25T00:13:00+07:00";2.1090914990465737;673.352;0.20120932509351755;0;0.4145813747080769;0;5.963248661048577;0
"2019-04-25T00:14:00+07:00";2.1034959151060377;673.352;0.20003598096895633;0;0.4055338725779377;0;5.940431345333889;0
