sep=;
"Time";"CPU_USAGE (%)";"MEMORY_USAGE (MB)";"IOPs_Disk_write ";"IOPs_Disk_read";"TX_total (kbps)";"TX_error (kbps)";"RX_total (kbps)";"RX_error (kbps)"
"2019-04-25T00:00:00+07:00";1.960839160839161;409.864;0.0777266125874126;0;0.00015664335664335665;0;0;0
"2019-04-25T00:01:00+07:00";1.9552447552447554;409.864;0.0777266125874126;0;0.00015664335664335665;0;0;0
"2019-04-25T00:02:00+07:00";1.9552442083232981;409.864;0.07772659084570885;0;0.00015664331282704537;0;0;0
"2019-04-25T00:03:00+07:00";1.9552447552447554;409.864;0.0777266125874126;0;0.00015664335664335665;0;0;0
"2019-04-25T00:04:00+07:00";1.9580403149312045;409.864;0.07772654736233787;0;0.00015664322519449636;0;0;0
"2019-04-25T00:05:00+07:00";1.9524470063085295;409.864;0.07772659084570885;0;0.00015664331282704537;0;0;0
"2019-04-25T00:06:00+07:00";1.9524409987994447;409.864;0.07772635168777056;0;0.00015664283084923907;0;0;0
"2019-04-25T00:07:00+07:00";1.949649804293761;409.864;0.07772659084570885;0;0.00015664331282704537;0;0;0
"2019-04-25T00:08:00+07:00";1.9412587412587414;409.864;0.0777266125874126;0;0.00015664335664335665;0;0;0
"2019-04-25T00:09:00+07:00";1.9384615384615387;409.864;0.0777266125874126;0;0.00015664335664335665;0;0;0
"2019-04-25T00:10:00+07:00";1.9356627113319904;409.864;0.07772654736233787;0;0.00015664322519449636;0;0;0
"2019-04-25T00:11:00+07:00";1.9412571122317943;409.864;0.07772654736233787;0;0.00015664322519449636;0;0;0
"2019-04-25T00:12:00+07:00";1.935664335664336;409.864;0.0777266125874126;0;0.00015664335664335665;0;0;0
"2019-04-25T00:13:00+07:00";1.9356648771090568;409.864;0.0777266343291285;0;0.00015664340045969244;0;0;0
"2019-04-25T00:14:00+07:00";1.9356637942199177;409.864;0.07772659084570885;0;0.00015664331282704537;0;0;0
"2019-04-25T00:15:00+07:00";1.9328671328671332;409.864;0.0777266125874126;0;0.00015664335664335665;0;0;0
"2019-04-25T00:16:00+07:00";1.9300704699497822;409.864;0.0777266343291285;0;0.00015664340045969244;0;0;0
"2019-04-25T00:17:00+07:00";1.9160849880195736;409.864;0.05631516213435643;0;0.00015664344427605275;0;0;0
"2019-04-25T00:18:00+07:00";1.9188816556312327;409.864;0.07801994238320067;0;0.00015664340045969244;0;0;0
"2019-04-25T00:19:00+07:00";1.916083380116537;409.864;0.07801989873569265;0;0.00015664331282704537;0;0;0
"2019-04-25T00:20:00+07:00";1.9132867132867133;409.864;0.07801992055944057;0;0.00015664335664335665;0;0;0
"2019-04-25T00:21:00+07:00";1.9216777841460742;409.864;0.07801989873569265;0;0.00015664331282704537;0;0;0
"2019-04-25T00:22:00+07:00";1.9160839160839163;409.864;0.07684668867132868;0;0.00015664335664335665;0;0;0
"2019-04-25T00:23:00+07:00";1.9160839160839163;409.864;0.07801992055944057;0;0.00015664335664335665;0;0;0
"2019-04-25T00:24:00+07:00";1.9188805821313055;409.864;0.07801989873569265;0;0.00015664331282704537;0;0;0
"2019-04-25T00:25:00+07:00";1.927272188175612;409.864;0.07801989873569266;0;0.0001566433128270454;0;0;0
"2019-04-25T00:26:00+07:00";1.927272188175612;409.864;0.07801989873569266;0;0.0003132866256540908;0;0;0
"2019-04-25T00:27:00+07:00";1.921677246614128;409.864;0.07801987691195697;0;0.0003132865380215172;0;0;0
"2019-04-25T00:28:00+07:00";1.927271109982285;409.864;0.0780198550882335;0;0.0003132864503889927;0;0;0
"2019-04-25T00:29:00+07:00";1.9272732663701446;409.864;0.07801994238320067;0;0.00015664340045969244;0;0;0
"2019-04-25T00:30:00+07:00";1.9244749861608428;409.864;0.07801989873569265;0;0.00015664331282704537;0;0;0
"2019-04-25T00:31:00+07:00";1.9328671328671332;409.864;0.07801992055944057;0;0.00015664335664335665;0;0;0
"2019-04-25T00:32:00+07:00";1.93006939019038;409.864;0.07801989873569265;0;0.00015664331282704537;0;0;0
"2019-04-25T00:33:00+07:00";1.9272727272727275;409.864;0.07801992055944057;0;0.00015664335664335665;0;0;0
"2019-04-25T00:34:00+07:00";1.9272721881756114;409.864;0.07801989873569265;0;0.00015664331282704537;0;0;0
"2019-04-25T00:35:00+07:00";1.9244755244755247;409.864;0.07801992055944057;0;0.00015664335664335665;0;0;0
"2019-04-25T00:36:00+07:00";1.9328676735294192;409.864;0.07801994238320067;0;0.00015664340045969244;0;0;0
"2019-04-25T00:37:00+07:00";1.9300704699497822;409.864;0.07801994238320067;0;0.00015664340045969244;0;0;0
"2019-04-25T00:38:00+07:00";1.8769236019366717;409.864;0.059248226922580964;0;0.00015664340045969244;0;0;0
"2019-04-25T00:39:00+07:00";1.8545454545454547;409.864;0.024931177622377624;0;0.00015664335664335665;0;0;0
"2019-04-25T00:40:00+07:00";1.8545459732995733;409.864;0.024637876542063373;0;0.00015664340045969244;0;0;0
"2019-04-25T00:41:00+07:00";1.8545537546461746;409.864;0.024637979918231797;0;0.00015664405770767084;0;0;0
"2019-04-25T00:42:00+07:00";1.8489515661402984;409.864;0.024637876542063373;0;0.00015664340045969244;0;0;0
"2019-04-25T00:43:00+07:00";1.8433566433566435;409.864;0.023464637762237762;0;0.00015664335664335665;0;0;0
"2019-04-25T00:44:00+07:00";1.8377622377622378;409.864;0.02317132979020979;0;0.00015664335664335665;0;0;0
"2019-04-25T00:45:00+07:00";1.8377627518217488;409.864;0.023171336271702456;0;0.00015664340045969244;0;0;0
"2019-04-25T00:46:00+07:00";1.8349650349650348;409.864;0.02317132979020979;0;0.00015664335664335665;0;0;0
"2019-04-25T00:47:00+07:00";1.8377622377622378;409.864;0.02317132979020979;0;0.00015664335664335665;0;0;0
