sep=;
"Time";"CPU_USAGE (%)";"MEMORY_USAGE (MB)";"IOPs_Disk_write ";"IOPs_Disk_read";"TX_total (kbps)";"TX_error (kbps)";"RX_total (kbps)";"RX_error (kbps)"
"2019-04-25T00:00:00+07:00";16.4979020979021;638.084;0.2132348956643357;0;154.85287160839164;0;156.3125840559441;0
"2019-04-25T00:01:00+07:00";16.24615384615385;637.988;0.2132348956643357;0;147.0265510489511;0;148.92727496503497;0
"2019-04-25T00:02:00+07:00";16.106289201037985;637.988;0.21176829656830864;0;144.50774363419757;0;146.34042787680337;0
"2019-04-25T00:03:00+07:00";15.879720279720281;637.956;0.2088352760839161;0;140.5469986013986;0;142.22742601398602;0
"2019-04-25T00:04:00+07:00";15.78739933924531;638.02;0.21147487037073817;0;138.56725267083692;0;140.19001382656182;0
"2019-04-25T00:05:00+07:00";15.650345272630691;637.956;0.21147498867832482;0;137.62849520881252;0;139.2248606364026;0
"2019-04-25T00:06:00+07:00";15.482465513402472;638.052;0.21147433798823612;0;132.2771190698101;0;134.370742252054;0
"2019-04-25T00:07:00+07:00";15.448946727567344;638.02;0.21147498867832482;0;128.36738898814292;0;130.72314329422565;0
"2019-04-25T00:08:00+07:00";15.317482517482519;638.02;0.2088352760839161;0;124.3602058741259;0;126.88922853146855;0
"2019-04-25T00:09:00+07:00";15.25874125874126;637.988;0.21059512391608395;0;122.91886993006993;0;125.58124307692309;0
"2019-04-25T00:10:00+07:00";15.213973247015458;637.988;0.21030163946715572;0;122.64079890282609;0;125.39186344738732;0
"2019-04-25T00:11:00+07:00";15.054532821371058;638.052;0.21176817809663379;0;115.12680464883526;0;118.84864320393578;0
"2019-04-25T00:12:00+07:00";14.973426573426572;637.892;0.21030181594405595;0;111.5180016783217;0;115.51525594405594;0
"2019-04-25T00:13:00+07:00";14.836367786396586;638.02;0.20766210228310555;0;107.74315741067342;0;111.85619912061516;0
"2019-04-25T00:14:00+07:00";14.816779072229629;638.084;0.20942183344843818;0;106.6806146347931;0;110.91542855512486;0
"2019-04-25T00:15:00+07:00";14.724475524475526;638.084;0.21030181594405595;0;105.58999496503498;0;109.88519160839161;0
"2019-04-25T00:16:00+07:00";14.657346757299793;637.924;0.2103018747697552;0;105.42371172691237;0;109.81200498237904;0
"2019-04-25T00:17:00+07:00";14.374833216689911;637.956;0.20766216037043936;0;95.94229926841916;0;101.18067758359584;0
"2019-04-25T00:18:00+07:00";14.095108837792685;637.988;0.20619556201274464;0;91.21672369698567;0;96.59762590143383;0
