sep=;
"Time";"CPU_USAGE (%)";"MEMORY_USAGE (MB)";"IOPs_Disk_write ";"IOPs_Disk_read";"TX_total (kbps)";"TX_error (kbps)";"RX_total (kbps)";"RX_error (kbps)"
"2019-04-25T00:00:00+07:00";429.1468531468532;769.528;0.006159467412587413;0;0.0025331468531468535;0;2.3859468531468533;0
"2019-04-25T00:01:00+07:00";428.8755244755245;769.544;0.006159467412587413;0;0.0024346853146853145;0;2.370184055944056;0
"2019-04-25T00:02:00+07:00";429.04323663126246;769.608;0.006159465689659947;0;0.0024346846336546477;0;2.3505000418181705;0
"2019-04-25T00:03:00+07:00";429.16083916083915;769.576;0.006159467412587413;0;0.0024346853146853145;0;2.3231060139860142;0
"2019-04-25T00:04:00+07:00";429.79544352829913;769.688;0.006159462243807908;0;0.0024346832715944574;0;2.311825752314054;0
"2019-04-25T00:05:00+07:00";429.35372605490176;769.48;0.006159465689659947;0;0.0024346846336546477;0;2.2998997762518107;0
"2019-04-25T00:06:00+07:00";429.2936639093798;769.672;0.0061594467375214405;0;0.002434677142342459;0;2.284814708314266;0
"2019-04-25T00:07:00+07:00";429.3425372468427;769.56;0.006159465689659947;0;0.0024346846336546477;0;2.2780278942579315;0
"2019-04-25T00:08:00+07:00";429.06013986014;771.696;0.006159467412587413;0;0.0021527272727272727;0;2.2672716083916082;0
"2019-04-25T00:09:00+07:00";428.7636363636364;772.144;0.006159467412587413;0;0.002264615384615385;0;2.2707938461538464;0
"2019-04-25T00:10:00+07:00";427.99404643856246;772.14;0.006159462243807908;0;0.002264613484240433;0;2.267135440166064;0
"2019-04-25T00:11:00+07:00";426.95908227209884;772.132;0.006159462243807908;0;0.0021616765076840493;0;2.2597821596233625;0
"2019-04-25T00:12:00+07:00";427.1328671328672;772.044;0.006159467412587413;0;0.002443636363636364;0;2.254493986013986;0
"2019-04-25T00:13:00+07:00";425.5329861630731;772.124;0.006159469135515843;0;0.0024436370471712025;0;2.2286126513601827;0
"2019-04-25T00:14:00+07:00";425.13274821461584;772.028;0.006159465689659947;0;0.0025555237606926548;0;2.2195171413938066;0
"2019-04-25T00:15:00+07:00";424.5818181818182;772.14;0.006159467412587413;0;0.002448111888111888;0;2.210768111888112;0
"2019-04-25T00:16:00+07:00";423.55536323226954;772.156;0.006159469135515843;0;0.0024481125728986223;0;2.200121454579428;0
"2019-04-25T00:17:00+07:00";422.6212154524282;772.076;0.0032263894972808377;0;0.0024481132576857382;0;2.1921556319751785;0
"2019-04-25T00:18:00+07:00";423.219698802713;769.392;0.006159469135515843;0;0.0024481125728986223;0;2.17497571327992;0
"2019-04-25T00:19:00+07:00";422.94533623906676;769.576;0.006159465689659947;0;0.0024481112033255376;0;2.1636648493245176;0
"2019-04-25T00:20:00+07:00";422.8755244755245;769.688;0.006159467412587413;0;0.002448111888111888;0;2.1573907692307692;0
"2019-04-25T00:21:00+07:00";422.58449717916153;769.68;0.006159465689659947;0;0.0024481112033255376;0;2.167160232962172;0
"2019-04-25T00:22:00+07:00";422.8531468531469;769.704;0.006159467412587413;0;0.002448111888111888;0;2.1653706293706296;0
"2019-04-25T00:23:00+07:00";422.4895104895105;769.72;0.006159467412587413;0;0.0021661538461538463;0;2.1522394405594407;0
"2019-04-25T00:24:00+07:00";422.5872943811763;769.704;0.006159465689659947;0;0.0021661532402368557;0;2.1449750643426393;0
